"","Sensor","Date_Time","Date","Time","Count"
"7636","Flagstaff Station",2017-07-06 01:00:00,2017-07-06,1,0
"7637","Sandridge Bridge",2017-07-06 01:00:00,2017-07-06,1,19
"7638","State Library",2017-07-06 01:00:00,2017-07-06,1,83
"7639","Collins St (North)",2017-07-06 01:00:00,2017-07-06,1,14
"7640","Collins Place (South)",2017-07-06 01:00:00,2017-07-06,1,3
"7641","Collins Place (North)",2017-07-06 01:00:00,2017-07-06,1,5
"7642","Chinatown-Swanston St (North)",2017-07-06 01:00:00,2017-07-06,1,111
"7643","Chinatown-Lt Bourke St (South)",2017-07-06 01:00:00,2017-07-06,1,51
"7644","Bourke St-Russell St (West)",2017-07-06 01:00:00,2017-07-06,1,128
"7645","Flinders St-Elizabeth St (East)",2017-07-06 01:00:00,2017-07-06,1,143
"7646","Spencer St-Collins St (South)",2017-07-06 01:00:00,2017-07-06,1,18
"7647","Spencer St-Collins St (North)",2017-07-06 01:00:00,2017-07-06,1,25
"7648","Melbourne Convention Exhibition Centre",2017-07-06 01:00:00,2017-07-06,1,8
"7649","QV Market-Elizabeth St (West)",2017-07-06 01:00:00,2017-07-06,1,46
"7650","QV Market-Peel St",2017-07-06 01:00:00,2017-07-06,1,18
"7651","The Arts Centre",2017-07-06 01:00:00,2017-07-06,1,18
"7652","St Kilda Rd-Alexandra Gardens",2017-07-06 01:00:00,2017-07-06,1,13
"7653","Lonsdale St (South)",2017-07-06 01:00:00,2017-07-06,1,67
"7654","Lygon St (West)",2017-07-06 01:00:00,2017-07-06,1,54
"7655","City Square",2017-07-06 01:00:00,2017-07-06,1,NA
"7656","Flinders St-Spring St (West)",2017-07-06 01:00:00,2017-07-06,1,2
"7657","Flinders St-Spark La",2017-07-06 01:00:00,2017-07-06,1,6
"7658","Southbank",2017-07-06 01:00:00,2017-07-06,1,66
"7659","Queen St (West)",2017-07-06 01:00:00,2017-07-06,1,0
"7660","Lygon St (East)",2017-07-06 01:00:00,2017-07-06,1,6
"7661","Alfred Place",2017-07-06 01:00:00,2017-07-06,1,6
"7662","Lonsdale St-Spring St (West)",2017-07-06 01:00:00,2017-07-06,1,6
"7663","Grattan St-Swanston St (West)",2017-07-06 01:00:00,2017-07-06,1,5
"7664","Monash Rd-Swanston St (West)",2017-07-06 01:00:00,2017-07-06,1,9
"7665","Tin Alley-Swanston St (West)",2017-07-06 01:00:00,2017-07-06,1,7
"7666","Little Collins St-Swanston St (East)",2017-07-06 01:00:00,2017-07-06,1,45
"7667","Flinders La-Swanston St (West)",2017-07-06 01:00:00,2017-07-06,1,147
"7668","Pelham St (South)",2017-07-06 01:00:00,2017-07-06,1,NA
"7669","Melbourne Central-Elizabeth St (East)",2017-07-06 01:00:00,2017-07-06,1,NA
"7670","QVM-Queen St (East)",2017-07-06 01:00:00,2017-07-06,1,NA
"7671","QVM-Therry St (South)",2017-07-06 01:00:00,2017-07-06,1,NA
"7672","Faraday St-Lygon St (West)",2017-07-06 01:00:00,2017-07-06,1,NA
"7673","QVM-Franklin St (North)",2017-07-06 01:00:00,2017-07-06,1,NA
"7674","Elizabeth St-Lonsdale St (South)",2017-07-06 01:00:00,2017-07-06,1,NA
"7675","Lincoln-Swanston (W)",2017-07-06 01:00:00,2017-07-06,1,NA
"7676","Elizabeth St-La Trobe St (East)",2017-07-06 01:00:00,2017-07-06,1,NA
"7677","Lonsdale St - Elizabeth St (North)",2017-07-06 01:00:00,2017-07-06,1,NA
"7678","Bourke St Bridge",2017-07-06 01:00:00,2017-07-06,1,NA
"7679","Bourke St - Spencer St (North)",2017-07-06 01:00:00,2017-07-06,1,NA
"7680","RMIT Bld 80 - 445 Swanston Street",2017-07-06 01:00:00,2017-07-06,1,NA
"7681","Flinders La-Swanston St (West) Temporary",2017-07-06 01:00:00,2017-07-06,1,NA
"7682","RMIT Building 14",2017-07-06 01:00:00,2017-07-06,1,NA
"7683","380 Elizabeth St",2017-07-06 01:00:00,2017-07-06,1,NA
"7684","La Trobe St (North)",2017-07-06 01:00:00,2017-07-06,1,NA
"7685","231 Bourke St",2017-07-06 01:00:00,2017-07-06,1,NA
"7686","Royal Pde - Grattan St",2017-07-06 01:00:00,2017-07-06,1,NA
"7687","Bourke Street Mall (North)",2017-07-06 02:00:00,2017-07-06,2,17
"7688","Bourke Street Mall (South)",2017-07-06 02:00:00,2017-07-06,2,8
"7689","Melbourne Central",2017-07-06 02:00:00,2017-07-06,2,60
"7690","Town Hall (West)",2017-07-06 02:00:00,2017-07-06,2,43
"7691","Princes Bridge",2017-07-06 02:00:00,2017-07-06,2,0
"7692","Flinders Street Station Underpass",2017-07-06 02:00:00,2017-07-06,2,26
"7693","Birrarung Marr",2017-07-06 02:00:00,2017-07-06,2,8
"7694","Webb Bridge",2017-07-06 02:00:00,2017-07-06,2,6
"7695","Southern Cross Station",2017-07-06 02:00:00,2017-07-06,2,2
"7696","Victoria Point",2017-07-06 02:00:00,2017-07-06,2,2
"7697","Waterfront City",2017-07-06 02:00:00,2017-07-06,2,0
"7698","New Quay",2017-07-06 02:00:00,2017-07-06,2,2
"7699","Flagstaff Station",2017-07-06 02:00:00,2017-07-06,2,0
"7700","Sandridge Bridge",2017-07-06 02:00:00,2017-07-06,2,3
"7701","State Library",2017-07-06 02:00:00,2017-07-06,2,27
"7702","Collins St (North)",2017-07-06 02:00:00,2017-07-06,2,9
"7703","Collins Place (South)",2017-07-06 02:00:00,2017-07-06,2,4
"7704","Collins Place (North)",2017-07-06 02:00:00,2017-07-06,2,1
"7705","Chinatown-Swanston St (North)",2017-07-06 02:00:00,2017-07-06,2,55
"7706","Chinatown-Lt Bourke St (South)",2017-07-06 02:00:00,2017-07-06,2,46
"7707","Bourke St-Russell St (West)",2017-07-06 02:00:00,2017-07-06,2,58
"7708","Flinders St-Elizabeth St (East)",2017-07-06 02:00:00,2017-07-06,2,74
"7709","Spencer St-Collins St (South)",2017-07-06 02:00:00,2017-07-06,2,8
"7710","Spencer St-Collins St (North)",2017-07-06 02:00:00,2017-07-06,2,25
"7711","Melbourne Convention Exhibition Centre",2017-07-06 02:00:00,2017-07-06,2,30
"7712","QV Market-Elizabeth St (West)",2017-07-06 02:00:00,2017-07-06,2,49
"7713","QV Market-Peel St",2017-07-06 02:00:00,2017-07-06,2,5
"7714","The Arts Centre",2017-07-06 02:00:00,2017-07-06,2,24
"7715","St Kilda Rd-Alexandra Gardens",2017-07-06 02:00:00,2017-07-06,2,12
"7716","Lonsdale St (South)",2017-07-06 02:00:00,2017-07-06,2,63
"7717","Lygon St (West)",2017-07-06 02:00:00,2017-07-06,2,9
"7718","City Square",2017-07-06 02:00:00,2017-07-06,2,NA
"7719","Flinders St-Spring St (West)",2017-07-06 02:00:00,2017-07-06,2,2
"7720","Flinders St-Spark La",2017-07-06 02:00:00,2017-07-06,2,3
"7721","Southbank",2017-07-06 02:00:00,2017-07-06,2,30
"7722","Queen St (West)",2017-07-06 02:00:00,2017-07-06,2,0
"7723","Lygon St (East)",2017-07-06 02:00:00,2017-07-06,2,10
"7724","Alfred Place",2017-07-06 02:00:00,2017-07-06,2,1
"7725","Lonsdale St-Spring St (West)",2017-07-06 02:00:00,2017-07-06,2,5
"7726","Grattan St-Swanston St (West)",2017-07-06 02:00:00,2017-07-06,2,3
"7727","Monash Rd-Swanston St (West)",2017-07-06 02:00:00,2017-07-06,2,5
"7728","Tin Alley-Swanston St (West)",2017-07-06 02:00:00,2017-07-06,2,1
"7729","Little Collins St-Swanston St (East)",2017-07-06 02:00:00,2017-07-06,2,30
"7730","Flinders La-Swanston St (West)",2017-07-06 02:00:00,2017-07-06,2,134
"7731","Pelham St (South)",2017-07-06 02:00:00,2017-07-06,2,NA
"7732","Melbourne Central-Elizabeth St (East)",2017-07-06 02:00:00,2017-07-06,2,NA
"7733","QVM-Queen St (East)",2017-07-06 02:00:00,2017-07-06,2,NA
"7734","QVM-Therry St (South)",2017-07-06 02:00:00,2017-07-06,2,NA
"7735","Faraday St-Lygon St (West)",2017-07-06 02:00:00,2017-07-06,2,NA
"7736","QVM-Franklin St (North)",2017-07-06 02:00:00,2017-07-06,2,NA
"7737","Elizabeth St-Lonsdale St (South)",2017-07-06 02:00:00,2017-07-06,2,NA
"7738","Lincoln-Swanston (W)",2017-07-06 02:00:00,2017-07-06,2,NA
"7739","Elizabeth St-La Trobe St (East)",2017-07-06 02:00:00,2017-07-06,2,NA
"7740","Lonsdale St - Elizabeth St (North)",2017-07-06 02:00:00,2017-07-06,2,NA
"7741","Bourke St Bridge",2017-07-06 02:00:00,2017-07-06,2,NA
"7742","Bourke St - Spencer St (North)",2017-07-06 02:00:00,2017-07-06,2,NA
"7743","RMIT Bld 80 - 445 Swanston Street",2017-07-06 02:00:00,2017-07-06,2,NA
"7744","Flinders La-Swanston St (West) Temporary",2017-07-06 02:00:00,2017-07-06,2,NA
"7745","RMIT Building 14",2017-07-06 02:00:00,2017-07-06,2,NA
"7746","380 Elizabeth St",2017-07-06 02:00:00,2017-07-06,2,NA
"7747","La Trobe St (North)",2017-07-06 02:00:00,2017-07-06,2,NA
"7748","231 Bourke St",2017-07-06 02:00:00,2017-07-06,2,NA
"7749","Royal Pde - Grattan St",2017-07-06 02:00:00,2017-07-06,2,NA
"7750","Bourke Street Mall (North)",2017-07-06 03:00:00,2017-07-06,3,27
"7751","Bourke Street Mall (South)",2017-07-06 03:00:00,2017-07-06,3,7
"7752","Melbourne Central",2017-07-06 03:00:00,2017-07-06,3,37
"7753","Town Hall (West)",2017-07-06 03:00:00,2017-07-06,3,29
"7754","Princes Bridge",2017-07-06 03:00:00,2017-07-06,3,0
"7755","Flinders Street Station Underpass",2017-07-06 03:00:00,2017-07-06,3,21
"7756","Birrarung Marr",2017-07-06 03:00:00,2017-07-06,3,2
"7757","Webb Bridge",2017-07-06 03:00:00,2017-07-06,3,0
"7758","Southern Cross Station",2017-07-06 03:00:00,2017-07-06,3,2
"7759","Victoria Point",2017-07-06 03:00:00,2017-07-06,3,1
"7760","Waterfront City",2017-07-06 03:00:00,2017-07-06,3,0
"7761","New Quay",2017-07-06 03:00:00,2017-07-06,3,2
"7762","Flagstaff Station",2017-07-06 03:00:00,2017-07-06,3,0
"7763","Sandridge Bridge",2017-07-06 03:00:00,2017-07-06,3,4
"7764","State Library",2017-07-06 03:00:00,2017-07-06,3,17
"7765","Collins St (North)",2017-07-06 03:00:00,2017-07-06,3,8
"7766","Collins Place (South)",2017-07-06 03:00:00,2017-07-06,3,6
"7767","Collins Place (North)",2017-07-06 03:00:00,2017-07-06,3,0
"7768","Chinatown-Swanston St (North)",2017-07-06 03:00:00,2017-07-06,3,46
"7769","Chinatown-Lt Bourke St (South)",2017-07-06 03:00:00,2017-07-06,3,23
"7770","Bourke St-Russell St (West)",2017-07-06 03:00:00,2017-07-06,3,37
"7771","Flinders St-Elizabeth St (East)",2017-07-06 03:00:00,2017-07-06,3,53
"7772","Spencer St-Collins St (South)",2017-07-06 03:00:00,2017-07-06,3,2
"7773","Spencer St-Collins St (North)",2017-07-06 03:00:00,2017-07-06,3,9
"7774","Melbourne Convention Exhibition Centre",2017-07-06 03:00:00,2017-07-06,3,4
"7775","QV Market-Elizabeth St (West)",2017-07-06 03:00:00,2017-07-06,3,36
"7776","QV Market-Peel St",2017-07-06 03:00:00,2017-07-06,3,3
"7777","The Arts Centre",2017-07-06 03:00:00,2017-07-06,3,29
"7778","St Kilda Rd-Alexandra Gardens",2017-07-06 03:00:00,2017-07-06,3,4
"7779","Lonsdale St (South)",2017-07-06 03:00:00,2017-07-06,3,25
"7780","Lygon St (West)",2017-07-06 03:00:00,2017-07-06,3,1
"7781","City Square",2017-07-06 03:00:00,2017-07-06,3,NA
"7782","Flinders St-Spring St (West)",2017-07-06 03:00:00,2017-07-06,3,5
"7783","Flinders St-Spark La",2017-07-06 03:00:00,2017-07-06,3,7
"7784","Southbank",2017-07-06 03:00:00,2017-07-06,3,15
"7785","Queen St (West)",2017-07-06 03:00:00,2017-07-06,3,0
"7786","Lygon St (East)",2017-07-06 03:00:00,2017-07-06,3,6
"7787","Alfred Place",2017-07-06 03:00:00,2017-07-06,3,18
"7788","Lonsdale St-Spring St (West)",2017-07-06 03:00:00,2017-07-06,3,5
"7789","Grattan St-Swanston St (West)",2017-07-06 03:00:00,2017-07-06,3,0
"7790","Monash Rd-Swanston St (West)",2017-07-06 03:00:00,2017-07-06,3,0
"7791","Tin Alley-Swanston St (West)",2017-07-06 03:00:00,2017-07-06,3,0
"7792","Little Collins St-Swanston St (East)",2017-07-06 03:00:00,2017-07-06,3,17
"7793","Flinders La-Swanston St (West)",2017-07-06 03:00:00,2017-07-06,3,61
"7794","Pelham St (South)",2017-07-06 03:00:00,2017-07-06,3,NA
"7795","Melbourne Central-Elizabeth St (East)",2017-07-06 03:00:00,2017-07-06,3,NA
"7796","QVM-Queen St (East)",2017-07-06 03:00:00,2017-07-06,3,NA
"7797","QVM-Therry St (South)",2017-07-06 03:00:00,2017-07-06,3,NA
"7798","Faraday St-Lygon St (West)",2017-07-06 03:00:00,2017-07-06,3,NA
"7799","QVM-Franklin St (North)",2017-07-06 03:00:00,2017-07-06,3,NA
"7800","Elizabeth St-Lonsdale St (South)",2017-07-06 03:00:00,2017-07-06,3,NA
"7801","Lincoln-Swanston (W)",2017-07-06 03:00:00,2017-07-06,3,NA
"7802","Elizabeth St-La Trobe St (East)",2017-07-06 03:00:00,2017-07-06,3,NA
"7803","Lonsdale St - Elizabeth St (North)",2017-07-06 03:00:00,2017-07-06,3,NA
"7804","Bourke St Bridge",2017-07-06 03:00:00,2017-07-06,3,NA
"7805","Bourke St - Spencer St (North)",2017-07-06 03:00:00,2017-07-06,3,NA
"7806","RMIT Bld 80 - 445 Swanston Street",2017-07-06 03:00:00,2017-07-06,3,NA
"7807","Flinders La-Swanston St (West) Temporary",2017-07-06 03:00:00,2017-07-06,3,NA
"7808","RMIT Building 14",2017-07-06 03:00:00,2017-07-06,3,NA
"7809","380 Elizabeth St",2017-07-06 03:00:00,2017-07-06,3,NA
"7810","La Trobe St (North)",2017-07-06 03:00:00,2017-07-06,3,NA
"7811","231 Bourke St",2017-07-06 03:00:00,2017-07-06,3,NA
"7812","Royal Pde - Grattan St",2017-07-06 03:00:00,2017-07-06,3,NA
"7813","Bourke Street Mall (North)",2017-07-06 04:00:00,2017-07-06,4,22
"7814","Bourke Street Mall (South)",2017-07-06 04:00:00,2017-07-06,4,15
"7815","Melbourne Central",2017-07-06 04:00:00,2017-07-06,4,35
"7816","Town Hall (West)",2017-07-06 04:00:00,2017-07-06,4,28
"7817","Princes Bridge",2017-07-06 04:00:00,2017-07-06,4,0
"7818","Flinders Street Station Underpass",2017-07-06 04:00:00,2017-07-06,4,53
"7819","Birrarung Marr",2017-07-06 04:00:00,2017-07-06,4,6
"7820","Webb Bridge",2017-07-06 04:00:00,2017-07-06,4,12
"7821","Southern Cross Station",2017-07-06 04:00:00,2017-07-06,4,8
"7822","Victoria Point",2017-07-06 04:00:00,2017-07-06,4,7
"7823","Waterfront City",2017-07-06 04:00:00,2017-07-06,4,1
"7824","New Quay",2017-07-06 04:00:00,2017-07-06,4,6
"7825","Flagstaff Station",2017-07-06 04:00:00,2017-07-06,4,0
"7826","Sandridge Bridge",2017-07-06 04:00:00,2017-07-06,4,36
"7827","State Library",2017-07-06 04:00:00,2017-07-06,4,12
"7828","Collins St (North)",2017-07-06 04:00:00,2017-07-06,4,20
"7829","Collins Place (South)",2017-07-06 04:00:00,2017-07-06,4,8
"7830","Collins Place (North)",2017-07-06 04:00:00,2017-07-06,4,8
"7831","Chinatown-Swanston St (North)",2017-07-06 04:00:00,2017-07-06,4,24
"7832","Chinatown-Lt Bourke St (South)",2017-07-06 04:00:00,2017-07-06,4,20
"7833","Bourke St-Russell St (West)",2017-07-06 04:00:00,2017-07-06,4,44
"7834","Flinders St-Elizabeth St (East)",2017-07-06 04:00:00,2017-07-06,4,58
"7835","Spencer St-Collins St (South)",2017-07-06 04:00:00,2017-07-06,4,20
"7836","Spencer St-Collins St (North)",2017-07-06 04:00:00,2017-07-06,4,31
"7837","Melbourne Convention Exhibition Centre",2017-07-06 04:00:00,2017-07-06,4,12
"7838","QV Market-Elizabeth St (West)",2017-07-06 04:00:00,2017-07-06,4,27
"7839","QV Market-Peel St",2017-07-06 04:00:00,2017-07-06,4,5
"7840","The Arts Centre",2017-07-06 04:00:00,2017-07-06,4,42
"7841","St Kilda Rd-Alexandra Gardens",2017-07-06 04:00:00,2017-07-06,4,2
"7842","Lonsdale St (South)",2017-07-06 04:00:00,2017-07-06,4,38
"7843","Lygon St (West)",2017-07-06 04:00:00,2017-07-06,4,6
"7844","City Square",2017-07-06 04:00:00,2017-07-06,4,NA
"7845","Flinders St-Spring St (West)",2017-07-06 04:00:00,2017-07-06,4,7
"7846","Flinders St-Spark La",2017-07-06 04:00:00,2017-07-06,4,7
"7847","Southbank",2017-07-06 04:00:00,2017-07-06,4,39
"7848","Queen St (West)",2017-07-06 04:00:00,2017-07-06,4,0
"7849","Lygon St (East)",2017-07-06 04:00:00,2017-07-06,4,8
"7850","Alfred Place",2017-07-06 04:00:00,2017-07-06,4,6
"7851","Lonsdale St-Spring St (West)",2017-07-06 04:00:00,2017-07-06,4,2
"7852","Grattan St-Swanston St (West)",2017-07-06 04:00:00,2017-07-06,4,2
"7853","Monash Rd-Swanston St (West)",2017-07-06 04:00:00,2017-07-06,4,2
"7854","Tin Alley-Swanston St (West)",2017-07-06 04:00:00,2017-07-06,4,1
"7855","Little Collins St-Swanston St (East)",2017-07-06 04:00:00,2017-07-06,4,9
"7856","Flinders La-Swanston St (West)",2017-07-06 04:00:00,2017-07-06,4,67
"7857","Pelham St (South)",2017-07-06 04:00:00,2017-07-06,4,NA
"7858","Melbourne Central-Elizabeth St (East)",2017-07-06 04:00:00,2017-07-06,4,NA
"7859","QVM-Queen St (East)",2017-07-06 04:00:00,2017-07-06,4,NA
"7860","QVM-Therry St (South)",2017-07-06 04:00:00,2017-07-06,4,NA
"7861","Faraday St-Lygon St (West)",2017-07-06 04:00:00,2017-07-06,4,NA
"7862","QVM-Franklin St (North)",2017-07-06 04:00:00,2017-07-06,4,NA
"7863","Elizabeth St-Lonsdale St (South)",2017-07-06 04:00:00,2017-07-06,4,NA
"7864","Lincoln-Swanston (W)",2017-07-06 04:00:00,2017-07-06,4,NA
"7865","Elizabeth St-La Trobe St (East)",2017-07-06 04:00:00,2017-07-06,4,NA
"7866","Lonsdale St - Elizabeth St (North)",2017-07-06 04:00:00,2017-07-06,4,NA
"7867","Bourke St Bridge",2017-07-06 04:00:00,2017-07-06,4,NA
"7868","Bourke St - Spencer St (North)",2017-07-06 04:00:00,2017-07-06,4,NA
"7869","RMIT Bld 80 - 445 Swanston Street",2017-07-06 04:00:00,2017-07-06,4,NA
"7870","Flinders La-Swanston St (West) Temporary",2017-07-06 04:00:00,2017-07-06,4,NA
"7871","RMIT Building 14",2017-07-06 04:00:00,2017-07-06,4,NA
"7872","380 Elizabeth St",2017-07-06 04:00:00,2017-07-06,4,NA
"7873","La Trobe St (North)",2017-07-06 04:00:00,2017-07-06,4,NA
"7874","231 Bourke St",2017-07-06 04:00:00,2017-07-06,4,NA
"7875","Royal Pde - Grattan St",2017-07-06 04:00:00,2017-07-06,4,NA
"7876","Bourke Street Mall (North)",2017-07-06 05:00:00,2017-07-06,5,41
"7877","Bourke Street Mall (South)",2017-07-06 05:00:00,2017-07-06,5,22
"7878","Melbourne Central",2017-07-06 05:00:00,2017-07-06,5,109
"7879","Town Hall (West)",2017-07-06 05:00:00,2017-07-06,5,135
"7880","Princes Bridge",2017-07-06 05:00:00,2017-07-06,5,0
"7881","Flinders Street Station Underpass",2017-07-06 05:00:00,2017-07-06,5,241
"7882","Birrarung Marr",2017-07-06 05:00:00,2017-07-06,5,38
"7883","Webb Bridge",2017-07-06 05:00:00,2017-07-06,5,22
"7884","Southern Cross Station",2017-07-06 05:00:00,2017-07-06,5,110
"7885","Victoria Point",2017-07-06 05:00:00,2017-07-06,5,20
"7886","Waterfront City",2017-07-06 05:00:00,2017-07-06,5,3
"7887","New Quay",2017-07-06 05:00:00,2017-07-06,5,5
"7888","Flagstaff Station",2017-07-06 05:00:00,2017-07-06,5,0
"7889","Sandridge Bridge",2017-07-06 05:00:00,2017-07-06,5,38
"7890","State Library",2017-07-06 05:00:00,2017-07-06,5,40
"7891","Collins St (North)",2017-07-06 05:00:00,2017-07-06,5,31
"7892","Collins Place (South)",2017-07-06 05:00:00,2017-07-06,5,56
"7893","Collins Place (North)",2017-07-06 05:00:00,2017-07-06,5,32
"7894","Chinatown-Swanston St (North)",2017-07-06 05:00:00,2017-07-06,5,19
"7895","Chinatown-Lt Bourke St (South)",2017-07-06 05:00:00,2017-07-06,5,16
"7896","Bourke St-Russell St (West)",2017-07-06 05:00:00,2017-07-06,5,30
"7897","Flinders St-Elizabeth St (East)",2017-07-06 05:00:00,2017-07-06,5,134
"7898","Spencer St-Collins St (South)",2017-07-06 05:00:00,2017-07-06,5,54
"7899","Spencer St-Collins St (North)",2017-07-06 05:00:00,2017-07-06,5,240
"7900","Melbourne Convention Exhibition Centre",2017-07-06 05:00:00,2017-07-06,5,72
"7901","QV Market-Elizabeth St (West)",2017-07-06 05:00:00,2017-07-06,5,69
"7902","QV Market-Peel St",2017-07-06 05:00:00,2017-07-06,5,18
"7903","The Arts Centre",2017-07-06 05:00:00,2017-07-06,5,95
"7904","St Kilda Rd-Alexandra Gardens",2017-07-06 05:00:00,2017-07-06,5,25
"7905","Lonsdale St (South)",2017-07-06 05:00:00,2017-07-06,5,57
"7906","Lygon St (West)",2017-07-06 05:00:00,2017-07-06,5,17
"7907","City Square",2017-07-06 05:00:00,2017-07-06,5,NA
"7908","Flinders St-Spring St (West)",2017-07-06 05:00:00,2017-07-06,5,18
"7909","Flinders St-Spark La",2017-07-06 05:00:00,2017-07-06,5,31
"7910","Southbank",2017-07-06 05:00:00,2017-07-06,5,161
"7911","Queen St (West)",2017-07-06 05:00:00,2017-07-06,5,0
"7912","Lygon St (East)",2017-07-06 05:00:00,2017-07-06,5,7
"7913","Alfred Place",2017-07-06 05:00:00,2017-07-06,5,26
"7914","Lonsdale St-Spring St (West)",2017-07-06 05:00:00,2017-07-06,5,15
"7915","Grattan St-Swanston St (West)",2017-07-06 05:00:00,2017-07-06,5,13
"7916","Monash Rd-Swanston St (West)",2017-07-06 05:00:00,2017-07-06,5,8
"7917","Tin Alley-Swanston St (West)",2017-07-06 05:00:00,2017-07-06,5,4
"7918","Little Collins St-Swanston St (East)",2017-07-06 05:00:00,2017-07-06,5,51
"7919","Flinders La-Swanston St (West)",2017-07-06 05:00:00,2017-07-06,5,242
"7920","Pelham St (South)",2017-07-06 05:00:00,2017-07-06,5,NA
"7921","Melbourne Central-Elizabeth St (East)",2017-07-06 05:00:00,2017-07-06,5,NA
"7922","QVM-Queen St (East)",2017-07-06 05:00:00,2017-07-06,5,NA
"7923","QVM-Therry St (South)",2017-07-06 05:00:00,2017-07-06,5,NA
"7924","Faraday St-Lygon St (West)",2017-07-06 05:00:00,2017-07-06,5,NA
"7925","QVM-Franklin St (North)",2017-07-06 05:00:00,2017-07-06,5,NA
"7926","Elizabeth St-Lonsdale St (South)",2017-07-06 05:00:00,2017-07-06,5,NA
"7927","Lincoln-Swanston (W)",2017-07-06 05:00:00,2017-07-06,5,NA
"7928","Elizabeth St-La Trobe St (East)",2017-07-06 05:00:00,2017-07-06,5,NA
"7929","Lonsdale St - Elizabeth St (North)",2017-07-06 05:00:00,2017-07-06,5,NA
"7930","Bourke St Bridge",2017-07-06 05:00:00,2017-07-06,5,NA
"7931","Bourke St - Spencer St (North)",2017-07-06 05:00:00,2017-07-06,5,NA
"7932","RMIT Bld 80 - 445 Swanston Street",2017-07-06 05:00:00,2017-07-06,5,NA
"7933","Flinders La-Swanston St (West) Temporary",2017-07-06 05:00:00,2017-07-06,5,NA
"7934","RMIT Building 14",2017-07-06 05:00:00,2017-07-06,5,NA
"7935","380 Elizabeth St",2017-07-06 05:00:00,2017-07-06,5,NA
"7936","La Trobe St (North)",2017-07-06 05:00:00,2017-07-06,5,NA
"7937","231 Bourke St",2017-07-06 05:00:00,2017-07-06,5,NA
"7938","Royal Pde - Grattan St",2017-07-06 05:00:00,2017-07-06,5,NA
"7939","Bourke Street Mall (North)",2017-07-06 06:00:00,2017-07-06,6,105
"7940","Bourke Street Mall (South)",2017-07-06 06:00:00,2017-07-06,6,85
"7941","Melbourne Central",2017-07-06 06:00:00,2017-07-06,6,137
"7942","Town Hall (West)",2017-07-06 06:00:00,2017-07-06,6,171
"7943","Princes Bridge",2017-07-06 06:00:00,2017-07-06,6,0
